Unnamed: 0,File,School,Field,Year,File_Path,Maori_words
83,estimating_wildfire_evacuation_decision_and_departure_timing_using_large_scale_gps_data_2022.pdf,SBE,Building_Technology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Building_Technology\2022\estimating_wildfire_evacuation_decision_and_departure_timing_using_large_scale_gps_data_2022.pdf,"wua, kumamoto, ikemoto, hui, areai, wheremi, wui, tiru"
84,exit_choice_in_built_environment_evacuation_combining_immersive_virtual_reality_and_discrete_choice_modelling_2022.pdf,SBE,Building_Technology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Building_Technology\2022\exit_choice_in_built_environment_evacuation_combining_immersive_virtual_reality_and_discrete_choice_modelling_2022.pdf,"aei, rahouti, rui, ahouti, aei, wou, pone, ani, ario, ngene, peo"
85,exploring_home_to_school_trip_mode_choices_in_kandy_sri_lanka_2022.pdf,SBE,Building_Technology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Building_Technology\2022\exploring_home_to_school_trip_mode_choices_in_kandy_sri_lanka_2022.pdf,"epi, reka, iia, nomura, aturupane, tirana, rana, hometo, akaike"
86,improving_the_built_environment_for_manual_wheelchair_users_2022.pdf,SBE,Building_Technology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Building_Technology\2022\improving_the_built_environment_for_manual_wheelchair_users_2022.pdf,"ine, noreau, rema, kawai, umi, peeie, hara, karimi, routino"
87,investigating_a_university_library_building_evacuation_in_pakistan_during_a_semi_announced_fire_drill_2022.pdf,SBE,Building_Technology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Building_Technology\2022\investigating_a_university_library_building_evacuation_in_pakistan_during_a_semi_announced_fire_drill_2022.pdf,"natura, ata, reneke, ere, automata, hetero, mea, rahouti"
88,modeling_evacuation_decisions_in_the_2019_kincade_fire_in_california_2022.pdf,SBE,Building_Technology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Building_Technology\2022\modeling_evacuation_decisions_in_the_2019_kincade_fire_in_california_2022.pdf,"ama, uate, ome, aotearoa, wui, opie, kaitai, rana, ere, tuite, homea, mei, ea, iterati"
89,prototyping_an_immersive_virtual_reality_training_system_for_urban_scale_evacuation_using_360_degree_panoramas_2022.pdf,SBE,Building_Technology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Building_Technology\2022\prototyping_an_immersive_virtual_reality_training_system_for_urban_scale_evacuation_using_360_degree_panoramas_2022.pdf,"rahouti, ute, kanakati, panorami, hoe, animate, orewa"
90,risk_perception_and_knowledge_of_protective_measures_for_flood_risk_planning_2022.pdf,SBE,Building_Technology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Building_Technology\2022\risk_perception_and_knowledge_of_protective_measures_for_flood_risk_planning_2022.pdf,"totaroa, nini, uri, opo, huitema, piana, pai, piene, totaro, ure, arai, ramu"
91,state_of_the_art_analysis_of_the_integration_of_augmented_reality_with_construction_technologies_to_improve_construction_safety_2022.pdf,SBE,Building_Technology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Building_Technology\2022\state_of_the_art_analysis_of_the_integration_of_augmented_reality_with_construction_technologies_to_improve_construction_safety_2022.pdf,"hou, kato, aei"
92,wildfire_evacuation_decision_modeling_using_gps_data_2022.pdf,SBE,Building_Technology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Building_Technology\2022\wildfire_evacuation_decision_modeling_using_gps_data_2022.pdf,"wua, kumamoto, ikemoto, kumamoto, tohoku, nara, hui, wui, aotearoa"
93,wind_turbine_infrasound_2022.pdf,SBE,Building_Technology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Building_Technology\2022\wind_turbine_infrasound_2022.pdf,"piana, umeoka, aoa, kuuramo, paranoia, ripepe, peri, taurine"
94,analysis_of_resource_availability_for_post_earthquake_reconstruction_in_christchurch_new_zealand_2012.pdf,SBE,Built_Environment,2012,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2012\analysis_of_resource_availability_for_post_earthquake_reconstruction_in_christchurch_new_zealand_2012.pdf,
95,applications_of_photomodeler_in_port_au_prince_haiti_2012.pdf,SBE,Built_Environment,2012,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2012\applications_of_photomodeler_in_port_au_prince_haiti_2012.pdf,
96,changes_in_resource_need_for_post_disaster_reconstruction_2012.pdf,SBE,Built_Environment,2012,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2012\changes_in_resource_need_for_post_disaster_reconstruction_2012.pdf,"oneonone, mou, aea, nurie, amore, mene, whowere"
97,extending_the_utility_of_the_depression_anxiety_stress_scale_by_examining_its_psychometric_properties_in_chinese_settings_2012.pdf,SBE,Built_Environment,2012,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2012\extending_the_utility_of_the_depression_anxiety_stress_scale_by_examining_its_psychometric_properties_in_chinese_settings_2012.pdf,"huta, wanga, huanga"
98,identifying_the_added_value_of_various_roles_in_the_post_disaster_response_and_recovery_of_christchurch_2012.pdf,SBE,Built_Environment,2012,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2012\identifying_the_added_value_of_various_roles_in_the_post_disaster_response_and_recovery_of_christchurch_2012.pdf,noone
99,managing_resources_in_disaster_recovery_projects_2012.pdf,SBE,Built_Environment,2012,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2012\managing_resources_in_disaster_recovery_projects_2012.pdf,"mani, matata, aiii, hanaoka, koria, aii"
100,resourcing_for_post_disaster_reconstruction_2012.pdf,SBE,Built_Environment,2012,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2012\resourcing_for_post_disaster_reconstruction_2012.pdf,"aii, miniati, oneonone, neri"
101,community_engagement_2013.pdf,SBE,Built_Environment,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2013\community_engagement_2013.pdf,"atai, matai, koha, perio, matai, tonga"
102,improving_regulatory_frameworks_for_earthquake_risk_mitigation_2013.pdf,SBE,Built_Environment,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2013\improving_regulatory_frameworks_for_earthquake_risk_mitigation_2013.pdf,"minimu, temitope, ure, ture, ome, hure"
103,iwi_resilience_2013.pdf,SBE,Built_Environment,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2013\iwi_resilience_2013.pdf,"aroha, haumaha, manawai, ome, taumata, whanau, oraka, kaiapoi, ruwhenua, marae, rotorua, ea, katene, manawhenua, aotearoa, rehua, ngaire, puna, whakamoemiti, herewini, marae, manuhiri, hui, maatawaka, tikao, mahaanui, whanau, hira, wananga, tahu, wainoni, runanga, rapaki, otautahi, arawa, manaakitanga, whanganui, iwi, punamatariki, maori, tahu, hanau, taurahere, kaikoura, tangata, kaumatua, rahui, terehia, ngata, kapahaka, ngai, ria, runaka, runanga, wea, kaitahu, aperahama, rahui, parata, tainui, nga, meikura, kurataio, awheawhe, hapu, anake, puni, reo, kaitahu, ara, maori, ripeka, kipa, huria, tuahuriri, henare, hui, mihi, ratima, whakatau, oranga, rangiora, arawa, hau, panapa, rongoa, ngai, wha, aika, teara, kaitahu, iwi, tikanga, whakauae, maori, tapu, marae, kanohi, herewini, kohanga, arapata, aranui, katene, koha, tuahiwi, pikia, paepae, māori, hauora, maire, pounamu, tautoko, kokakoka, kokiri, koha, roa"
104,long_term_reconstruction_in_christchurch_2013.pdf,SBE,Built_Environment,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2013\long_term_reconstruction_in_christchurch_2013.pdf,"ero, repa, ea"
105,resilient_cities_2013.pdf,SBE,Built_Environment,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2013\resilient_cities_2013.pdf,"poi, eparate, wate, ute, operati, hou, unge, whi, nati, amou"
106,resource_challenges_for_housing_reconstruction_2013.pdf,SBE,Built_Environment,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2013\resource_challenges_for_housing_reconstruction_2013.pdf,"ake, mani, koria"
107,the_barriers_to_a_community_contracts_approach_in_post_disaster_reconstruction_2013.pdf,SBE,Built_Environment,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2013\the_barriers_to_a_community_contracts_approach_in_post_disaster_reconstruction_2013.pdf,"kioe, ionaire"
108,the_gabion_house_revisited_2013.pdf,SBE,Built_Environment,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2013\the_gabion_house_revisited_2013.pdf,"whe, ingo, ini, kata, menerima, komu, hou, ume, atau, ea, neri, karena"
109,the_seemingly_simple_2013.pdf,SBE,Built_Environment,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2013\the_seemingly_simple_2013.pdf,"kiwi, matai, rime, apia, tonga"
110,are_we_listening_are_we_learning_2014.pdf,SBE,Built_Environment,2014,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2014\are_we_listening_are_we_learning_2014.pdf,"ongoi, unita, whakahaumanu, iwi, rura, potangaroaa, nge, eate, marae, mahere"
111,build_back_better_2014.pdf,SBE,Built_Environment,2014,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2014\build_back_better_2014.pdf,"mora, keipi"
112,change_and_continuity_in_post_katrina_new_orleans_2014.pdf,SBE,Built_Environment,2014,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2014\change_and_continuity_in_post_katrina_new_orleans_2014.pdf,
113,seismic_discussion_paper_2014.pdf,SBE,Built_Environment,2014,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2014\seismic_discussion_paper_2014.pdf,nee
114,space_and_culture_using_space_syntax_for_the_tenganan_pageringsingan_housing_of_bali_indonesia_2014.pdf,SBE,Built_Environment,2014,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2014\space_and_culture_using_space_syntax_for_the_tenganan_pageringsingan_housing_of_bali_indonesia_2014.pdf,"putu, karana, ure, hita, utama"
115,the_application_of_quality_of_life_metrics_2014.pdf,SBE,Built_Environment,2014,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2014\the_application_of_quality_of_life_metrics_2014.pdf,"ake, hea, tenou, ure, amo, tota, nami, towa, ue, aranui, porirua, pape, aitakere, ea, ani, hou, ema, ere, aro, utami, mea, rata, ima, remaini, arou, ingo, humanitaria, manukau, enerate, hou, whi, pite, retai, rine, tauranga, peo"
116,the_proposition_of_the_convergence_of_individual_and_community_resilience_2014.pdf,SBE,Built_Environment,2014,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2014\the_proposition_of_the_convergence_of_individual_and_community_resilience_2014.pdf,"auma, potangaroaa, ere, ure"
117,building_back_better_roadmap_for_the_rehabilitation_of_310_agricultural_businesses_in_the_gaza_strip_2015.pdf,SBE,Built_Environment,2015,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2015\building_back_better_roadmap_for_the_rehabilitation_of_310_agricultural_businesses_in_the_gaza_strip_2015.pdf,
118,re_engineering_humanitarian_response_opportunity_and_obligation_2015.pdf,SBE,Built_Environment,2015,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2015\re_engineering_humanitarian_response_opportunity_and_obligation_2015.pdf,
119,stakeholders_practices_2015.pdf,SBE,Built_Environment,2015,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2015\stakeholders_practices_2015.pdf,"wairakei, moroi, temitope, eeri"
120,sustainability_and_the_role_of_natural_ventilation_for_high_rise_buildings_in_new_zealand_2015.pdf,SBE,Built_Environment,2015,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2015\sustainability_and_the_role_of_natural_ventilation_for_high_rise_buildings_in_new_zealand_2015.pdf,
121,sustainability_by_design_2015.pdf,SBE,Built_Environment,2015,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2015\sustainability_by_design_2015.pdf,"riihu, pehu, whu, rii, uho, iru, whoo"
122,building_back_better_in_gaza_2016.pdf,SBE,Built_Environment,2016,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2016\building_back_better_in_gaza_2016.pdf,rami
123,challenges_facing_the_relocated_communities_following_the_2004_indian_ocean_tsunami_2016.pdf,SBE,Built_Environment,2016,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2016\challenges_facing_the_relocated_communities_following_the_2004_indian_ocean_tsunami_2016.pdf,
124,the_metrics_2016.pdf,SBE,Built_Environment,2016,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2016\the_metrics_2016.pdf,"nua, petaia, nokonoko, rakiraki, nanuku, takatiko, apa"
125,assessment_of_occupants_thermal_condition_and_the_risk_of_overheating_in_sustainable_public_libraries_in_auckland_region_2017.pdf,SBE,Built_Environment,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2017\assessment_of_occupants_thermal_condition_and_the_risk_of_overheating_in_sustainable_public_libraries_in_auckland_region_2017.pdf,"niwa, ure, ture, waiheke"
126,a_study_to_investigate_the_relationships_between_work_sampling_categories_and_productivity_for_concrete_slab_formwork_2017.pdf,SBE,Built_Environment,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2017\a_study_to_investigate_the_relationships_between_work_sampling_categories_and_productivity_for_concrete_slab_formwork_2017.pdf,"waiti, whe"
127,human_factors_considerations_of_first_person_view_operation_of_unmanned_aircraft_systems_in_infrastructure_construction_and_inspection_environments_2017.pdf,SBE,Built_Environment,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2017\human_factors_considerations_of_first_person_view_operation_of_unmanned_aircraft_systems_in_infrastructure_construction_and_inspection_environments_2017.pdf,"ope, ato, ue, ute, ua, puri, ture, iee, monitori"
128,immersive_environment_for_improving_the_understanding_of_architectural_3d_models_2017.pdf,SBE,Built_Environment,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2017\immersive_environment_for_improving_the_understanding_of_architectural_3d_models_2017.pdf,"muramoto, pomona, okamoto, romano, ria, ramani"
129,incentives_and_motivators_for_improving_building_resilience_to_earthquake_disaster_2017.pdf,SBE,Built_Environment,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2017\incentives_and_motivators_for_improving_building_resilience_to_earthquake_disaster_2017.pdf,"ope, ite, ere, iate, imi, ina"
130,a_comparative_diagnosis_of_students_proficiency_in_bim_in_construction_related_graduate_programs_in_brazil_and_in_the_united_states_2018.pdf,SBE,Built_Environment,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2018\a_comparative_diagnosis_of_students_proficiency_in_bim_in_construction_related_graduate_programs_in_brazil_and_in_the_united_states_2018.pdf,"ure, uate, iau"
131,a_tool_to_assess_construction_worker_productivity_2018.pdf,SBE,Built_Environment,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2018\a_tool_to_assess_construction_worker_productivity_2018.pdf,"moti, rii, ere, whi, ure, anu"
132,a_usability_study_of_an_immersive_virtual_reality_platform_for_building_design_review_2018.pdf,SBE,Built_Environment,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2018\a_usability_study_of_an_immersive_virtual_reality_platform_for_building_design_review_2018.pdf,"ree, aime, ute, ite, heu, moti, towa"
133,challenges_to_building_housing_resilience_2018.pdf,SBE,Built_Environment,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2018\challenges_to_building_housing_resilience_2018.pdf,"nokonoko, emai, rakiraki, rapi, enumerate"
134,developing_a_framework_for_measuring_water_supply_resilience_2018.pdf,SBE,Built_Environment,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2018\developing_a_framework_for_measuring_water_supply_resilience_2018.pdf,"inone, uri, kumari, akaike, ina"
135,evaluation_of_community_resilience_aspects_of_sri_lankan_coastal_districts_2018.pdf,SBE,Built_Environment,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2018\evaluation_of_community_resilience_aspects_of_sri_lankan_coastal_districts_2018.pdf,"matara, meteo, mepa, iora"
136,immersive_virtual_reality_serious_games_for_evacuation_training_and_research_2018.pdf,SBE,Built_Environment,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2018\immersive_virtual_reality_serious_games_for_evacuation_training_and_research_2018.pdf,"pape, neira, ere, aoki, eme"
137,impact_of_social_characteristics_of_communities_on_water_supply_system_resilience_2018.pdf,SBE,Built_Environment,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2018\impact_of_social_characteristics_of_communities_on_water_supply_system_resilience_2018.pdf,"aroa, wate, mote, whi, tohoku"
138,increase_in_disaster_risk_due_to_inefficient_environmental_management_land_use_policies_and_relocation_policies_2018.pdf,SBE,Built_Environment,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2018\increase_in_disaster_risk_due_to_inefficient_environmental_management_land_use_policies_and_relocation_policies_2018.pdf,"aki, pura, roanu, ure, ture, epi, ome"
139,investigation_of_efficiency_and_effectiveness_of_the_existing_disaster_management_frameworks_in_sri_lanka_2018.pdf,SBE,Built_Environment,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2018\investigation_of_efficiency_and_effectiveness_of_the_existing_disaster_management_frameworks_in_sri_lanka_2018.pdf,"nara, mora, roanu, hange"
